X_id,PERMIT_NUM,REVISION_NUM,PERMIT_TYPE,STRUCTURE_TYPE,STREET_NUM,STREET_NAME,STREET_TYPE,STREET_DIRECTION,POSTAL,APPLICATION_DATE,ISSUED_DATE,COMPLETED_DATE,STATUS,DESCRIPTION,GREEN_ROOF_AREA,GREEN_ROOF_VARIATION_AREA,ECO_ROOF
787,19 186549,0,New Building,Mixed Use/Res w Non Res,666,SPADINA,AVE, ,M5S,2019-07-10,2024-03-19,2026-04-28,Closed,"Proposal to construct a new 11 storey mixed use building on the south side of the property, with retail on the ground floor, 118 rental residential units above and 101 residential underground parking spaces. The proposal retains the existing 25 storey apartment building. See also 16 198194 STE and 18 216699 STE.",450.8,0,False
788,19 189205,0,New Building,Apartment Building,520,RICHMOND,ST,W,M5V,2019-07-15,2021-09-29,2024-06-11,Closed,"Proposal to construct a 15 storey residental condominium building, retail at grade and 3 levels below grade parking.",155,0,False
789,19 190150,0,New Houses,SFD - Detached,1386,ISLINGTON,AVE, ,M9A,2019-07-16,2019-09-09,2023-04-28,Closed,Proposal to demolish existing sfd and construct new 2 storey sfd-dwelling. ,332.14,NA,False
790,19 190838,0,New Building,Apartment Building,2525,BATHURST,ST, ,M6B,2019-07-17,2022-05-13,2024-05-10,Closed,Construct a 13 storey rental apartment consisting of 150 units and 2 1/2 level underground parking garage,468,NA,False
791,19 193862,1,New Building,Mixed Use/Res w Non Res,117,BROADWAY,AVE, ,M4P,2023-08-16,2023-11-10,,Revision Issued,"REVISION to Permit 19-193862 BLD (117-127 BROADWAY AVE) to increase the height by adding 2 additional floors and increase the number of units to a total of 1,010 as per CofA decision",620.14,NA,False
792,19 193862,0,New Building,Mixed Use/Res w Non Res,117,BROADWAY,AVE, ,M4P,2019-07-23,2021-09-28,,Inspection,Proposal to construct a 36-storey 'North Tower' consisting of 504 Units and 33-storey 'South Tower' consisting of 420 Units together with Day Care Facility and 2 Levels of below grade parking.,620.14,0,False
793,19 194559,0,New Building,Mixed Use/Res w Non Res,871,COLLEGE,ST, ,M6H,2019-07-24,2021-07-09,2024-03-28,Closed,"Proposal to construct a new 8-storey Mixed Use-Res/Non Res Building containing 112 units and 1 level of below grade parking.
Residential DEmo parmit # 19 217330 
",416.2,0,False
794,19 195141,0,New Building,Apartment Building,2995,KEELE,ST, ,   ,2019-07-25,2021-06-04,2023-07-14,Closed,"
",567,0,False
795,19 195282,0,New Building,University,4700,KEELE,ST, ,M3J,2019-07-25,2020-12-21,,Inspection,Proposal to construct a new five storey building with basement and mechanical penthouse with minor renovations and service connections to the adjacent existing building to the north. (York University - School of Continuing Studies),809,NA,False
796,19 197349,0,New Building,Apartment Building,11-21,ALLENBURY,GDNS, ,M2J,2019-07-29,2021-06-03,,Inspection,Construct a new 24 storey residential condominium with 374 units and  3 levels of underground parking,685,NA,False
797,19 197708,0,New Building,Apartment Building,90,EASTDALE,AVE, ,M4C,2019-07-30,2023-03-14,,Inspection,"Proposal to construct a new 35 storey and a new 7 storey rental apartment buildings with a total of 484 residential units and 2 levels of underground parking.
See 22-186255 ALT 00 AS for alternative solution regarding Measure N vestibules for vehicles in P1 and P2 of existing and prosposed buildings associated with Convenience address of 100 Eastdale Ave",541.3,0,False
798,19 198018,0,New Building,Apartment Building,55,CHARLES,ST,E,M4Y,2019-07-30,2021-04-09,,Inspection,"Proposal to construct a new 50-storey apartment  building containing 541 condominium apartments, 100 rental-replacement apartments, interior and exterior amenity spaces, underground parking, service/utility rooms, loading facilities, and elevators.",391.9,114.6,False
799,19 198018,1,New Building,Apartment Building,55,CHARLES,ST,E,M4Y,2022-08-26,2023-03-28,,Revision Issued,"Revision 01 - Revision to Building Permit no. 19 198018 to add 2-storeys and 24 units to original permit. 
Proposal to construct a new 50-storey apartment  building containing 541 condominium apartments, 100 rental-replacement apartments, interior and exterior amenity spaces, underground parking, service/utility rooms, loading facilities, and elevators.",391.9,0,False
800,19 199071,0,New Building,"Transit Station,Subway, Bus Terminal",50,YORK GATE,BLVD, ,   ,2019-08-01,2021-11-18,2023-12-01,Closed,Construction of the maintenance and storage facility of the Finch West LRT.,3668.17,0,False
801,19 201717,0,New Building,Mixed Use/Res w Non Res,2201,KINGSTON,RD, ,M1N,2019-08-07,2021-11-24,,Inspection,New 12 storey residential mixed use condo with 190 units and 3 levels of underground parking.,161.94,NA,False
802,19 202471,0,New Building,Mixed Use/Res w Non Res,677,QUEEN,ST,E,M4M,2019-08-08,2021-06-24,,Inspection,"PHASE II Proposal to construct a new mixed use building with a 7 storey and 15 storey tower.  Proposed building has ground floor retail, 212 residential suites and 4 levels of underground parking.
See also 14-176212 STE OZ.",1131.89,0,False
803,19 202722,0,New Building,Mixed Use/Res w Non Res,539,KING,ST,W,M5V,2019-08-08,2023-05-23,,Inspection,Proposal to construct a new 16 storey mixed use building with 4 lower levels of commercial/retail and 3 levels of below grade parking/loading.,2442,0,False
804,19 205066,0,New Building,Apartment Building,307,SHERBOURNE,ST, ,M5A,2019-08-13,,,Examiner's Notice Sent,Proposal to construct a 18 storey residential apartment building with 223 rental dwelling units and one level of basement.,153,NA,False
805,19 210543,0,New Building,Apartment Building,2270,EGLINTON,AVE,W,M6E,2019-08-23,2022-09-23,2024-10-04,Closed,"Contruct a eight storey mixed-use building with 141 rental dwelling units, 2 levels of u/g parking garage and commercial space on the ground floor.",373.60,NA,False
806,19 210776,0,New Building,Mixed Use/Res w Non Res,1181,QUEEN,ST,W,M6J,2019-08-23,2023-02-13,,Inspection,"Proposal to construct a new 15 storey mixed use building with ground floor retail, 122 dwelling units and 3 levels of underground parking. See also 16 270617 STE SA and 18192283 DEM
Soil remediation and shoring approved by permit 19 102799",236.0,0,False
807,19 213465,0,Small Residential Projects,2 Unit - Detached,52,BOSWELL,AVE, ,M5R,2019-08-29,2019-11-27,,Inspection,"Proposal for multiple projects to an existing 3 storey SFD-detached dwelling. Scope of work includes a 3 storey front addition, a 2 storey rear addition, interior alterations, a basement walkout and a roof terrace. See also 19 127700 ZPR and 18 232830 TLAB.",49.46,NA,False
808,19 214191,0,New Building,Apartment Building,79,SHUTER,ST, ,M5B,2019-08-30,2021-01-13,2025-09-08,Closed,Proposal to construct a new 32 storey residential condo with 234 unit and 3 levels below grade parking.,97.48,0,False
809,19 216404,0,Small Residential Projects,SFD - Detached,23,LAKE PROMENADE, , ,M8V,2019-09-05,2019-11-28,,Permit Issued,Proposal for the installation of a green roof. ,75,NA,False
810,19 217279,0,New Building,Mixed Use/Res w Non Res,391,CHERRY,ST, ,M5A,2019-09-06,2022-08-30,,Inspection,"Proposal to construct a new mixed-use building consisting of three towers (two - 16 storey towers (  Tower A & B) + one 26 storey ( Tower C) and podiums with a shared one level below grade garage. A total of 770 rental housing units are proposed, with 231 units for affordable rental housing. ( BLOCK # 8)",3387,0,False
811,19 218754,0,New Building,Apartment Building,2306,ST CLAIR,AVE,W,M6N,2019-09-10,2022-05-06,2023-06-09,Closed,"Proposal to construct a new 10 storey mixed use building with 242 residential units, 2 levels of underground parking, and 2 commercial units located at grade. ",800,0,False
812,19 222530,0,New Building,Multiple Use/Non Residential,25,INDUSTRIAL,ST, ,M4G,2019-09-17,2020-04-03,2021-06-02,Closed,"Proposed new two storey building, called ''BLDG'' A is located within site B of the overall site development. ground floor consists of two group ""E'', shell units, and a lobby access to the second floor. second floor will be group 'D'. Shell work only for the office layout, and a finished lobby and corridor. Green roofs are proposed on the upper roof and lower roof, total green roof is 30% sprinkers design in full building.",1071.36,0,False
813,19 223219,0,New Building,Apartment Building,25,NEIGHBOURHOOD,LANE, ,   ,2019-09-18,2021-12-14,,Inspection,"Proposed construction of a new 10-storey residential condominium with 5 levels of underground parking. 
",488,0,False
814,19 224490,0,New Building,Mixed Use/Res w Non Res,2112-2114,YONGE,ST, ,M4S,2019-09-20,2021-05-25,,Inspection,"Proposal to construct a 10-storey mixed use residential building containing 56 units, retail at grade and 4 levels of below grade parking.",224.09,NA,False
815,19 225477,0,New Building,Multiple Use/Non Residential,12,OSSINGTON,AVE, ,M6J,2019-09-23,2021-09-03,2026-03-10,Closed,Proposal to construct a 4-storey mixed use building containing both office and retail space with one level of underground for retail storage.,161,0,False
816,19 225499,0,New Building,Apartment Building,57,BROCK,AVE, ,M6K,2019-09-23,2021-10-15,,Inspection,Proposal to construct a 7 storey apartment building with 103 dwelling units and 2 levels of above grade parking. Standalone shoring permit # 19 146206,274.52,0,False
817,19 227883,0,Small Residential Projects,SFD - Semi-Detached,513,JONES,AVE, ,M4J,2019-09-27,2020-09-15,,Inspection,Proposal to demolish and replace rear shed and install new green roof.,13.66,NA,False
818,19 228153,0,New Building,Apartment Building,4,TIPPETT,RD, ,M3H,2019-09-27,2021-01-05,2024-05-31,Closed,Construction of a 16 storey residential building consisting of 265 units and two storeys of below grade parking.,978,0,False
819,19 230622,0,New Building,Industrial,3115,MARKHAM,RD, ,   ,2019-10-02,2020-02-06,,Inspection,"Proposed construction of a new one storey multi-tenant Industrial (F2) Building - ""BLDG E"" including interior finish.",1111,NA,False
820,19 231069,0,New Building,Industrial,3115,MARKHAM,RD, ,   ,2019-10-02,2020-02-06,2022-03-10,Closed,"Proposed construction of a new one storey multi-tenant Industrial (F2) Building - ""BLDG F"" including interior finish.",283,NA,False
821,19 231248,0,New Building,Industrial,3115,MARKHAM,RD, ,   ,2019-10-03,2020-02-06,2022-03-10,Closed,"Proposed construction of a new one storey multi-tenant Industrial (F2) Building - ""BLDG G"" including interior finish.",294,NA,False
822,19 232674,0,New Building,Hospital,170,EMMETT,AVE, ,   ,2019-10-07,2024-02-23,,Inspection,Proposal to construct a new 6 storey facility/ healthcare centre  with mechanical penthouse and 3 levels of underground for West Park Healthcare Centre. ,6100,NA,False
823,19 233533,0,New Building,Mixed Use/Res w Non Res,2450,BLOOR,ST,W,M6S,2019-10-08,2025-04-15,,Inspection,"Proposed construction of new 12-storey building with 186 residential units, 2 levels of retail use (Ground Floor and Level B1) and 4 levels of below-grade parking (includes 2442-2454 Bloor Street West & 1-9 Riverview Gardens).See 22-110431 ALT 00 AS
",930,0,False
824,19 233698,3,New Houses,SFD - Detached,15,ALBEMARLE,AVE, ,M4K,2022-01-14,2022-02-03,2022-08-04,Closed,"Revision 03 - Green roof installation on various roof areas
Revision 02 - Changes to some of the windows on the front elevation
Revision 1. - Rear foundation wall to remain structural.
Proposal for a New House by renovation with 3 floors, 3 new balconies, a new front porch and a basement walk-out.",51.6,NA,True
825,19 235011,0,New Building,Multiple Use/Non Residential,796,BROADVIEW,AVE, ,M4K,2019-10-10,2024-02-01,,Inspection,"Proposal to construct a new 6 storey mixed use building with a retail ground floor, 33 residential units and 2 levels of underground parking.",190.7,0,False
826,19 235615,0,New Building,Mixed Use/Res w Non Res,102,PETER,ST, ,M5V,2019-10-11,2022-09-27,2024-08-28,Closed,"Proposal to construct a 47 Storey mixed-use building with a 4 level underground parking garage, 696 residential units, and retail space at levels 1 & 2.",567,462,False
827,19 237498,0,New Building,Mixed Use/Res w Non Res,452,RICHMOND,ST,W,M5V,2019-10-17,2021-02-16,,Inspection,"Proposal to construct a new 18-storey mixed-use building containing a total of 419 square metres of retail/commercial space on the ground and basement levels and 125 residential units above, and a below grade parking garage. See also 16 155587 SA.",82.7,NA,False
828,19 239718,0,New Building,Office,175,ELIZABETH,ST, ,M5G,2019-10-22,2021-04-29,2025-09-02,Closed,Proposal to construct a 22-storey non-residential building containing offices with 2 below grade levels (no parking).,836,444,False
829,19 240547,0,New Building,Office,375,QUEEN,ST,W,   ,2019-10-24,2024-06-27,2024-12-02,Closed,Proposal to construct a new 7 storey office building containing retail at grade and 1 level underground.,460,0,False
830,19 241854,0,New Building,Apartment Building,248,HIGH PARK,AVE, ,M6P,2019-10-28,2022-02-09,,Inspection,Proposal to construct a new 4 storey residential apartment building complete with two levels of underground parking and rooftop terrace. The proposal involves the retention and conversion existing designated heritage building (church and school building) for its use as part of the new residential apartment building,263,0,False
831,19 242126,0,New Building,"Transit Station,Subway, Bus Terminal",3933,KEELE,ST, ,M3J,2019-10-28,2023-12-15,2025-08-28,Closed,Construction of the Finch West Station - end terminal of the FWLRT,160.91,NA,False
832,19 245615,0,New Building,Mixed Use/Res w Non Res,203,JARVIS,ST, ,M5B,2019-11-05,2021-06-04,,Inspection,"Proposal to construct a 33 storey multiple use building with hotel use on floors 1 - 15(240 Suites) and 179  Rental residential dwelling units on floors 16-32, and 4 levels of below grade parking.",0,87.48,False
833,19 246402,0,New Building,Mixed Use/Res w Non Res,1924,EGLINTON,AVE,W,M6E,2019-11-07,2022-06-29,,Inspection,"8 storey (plus mechanical penthouse) mixed use building containing 27 Purpose Built Rental Dwelling Units, retail at grade, green roof and one level of basement.",40.45,NA,False
834,19 247847,0,New Building,Industrial,66,JUTLAND,RD, ,M8Z,2019-11-12,2022-11-25,,Inspection,"Revised Block A drawings - A total of 50 2-storey units within 5 blocks with total GFA of 11,719 square metres.  Block A only has undergroung parking.  Block A GFA is 3,594.47 square metres with 8 units

<<The proposed development consists of 58 2-storey manufacturing, warehousing, and wholesaling (less than 10,000 sm on the lot) units within 5 blocks with a total GFA of 11,694 square meters. A vehicular entrance is proposed on the south east side of the site with ingress and egress from Jutland Road. Block A consists of 16 units with a GFA of 3,570 sm.>>",1722.64,337.52,False
835,19 247862,0,New Building,Industrial,66,JUTLAND,RD, ,M8Z,2019-11-12,2020-07-10,2026-04-30,Closed,"The proposed development consists of 58 2-storey manufacturing, warehousing and wholesaling (less than 10,000 sm on the lot) units within 5 blocks with a total GFA of 11,694 square meters. A vehicular entrance is proposed on the south east side of the site with ingress and egress from Jutland Road. Block B consists of 9 units with a GFA of 1,500 sm.",712.8,0,False
